21.130	21.246	21.376	21.130	21.212	21.297	21.196	21.223	20.482	21.298	20.709	21.315	-0.002	-0.001	-0.000	-0.003
21.122	21.221	21.372	21.130	21.207	21.301	21.228	21.219	20.487	21.294	20.718	21.311	-0.001	-0.003	-0.000	8.453E-5
21.126	21.221	21.368	21.134	21.220	21.297	21.216	21.227	20.522	21.290	20.713	21.307	0.001	-0.003	-0.000	-0.001
21.130	21.234	21.384	21.130	21.212	21.333	21.208	21.223	20.517	21.290	20.722	21.307	-0.001	-0.003	-0.001	-0.003
21.122	21.217	21.380	21.130	21.220	21.281	21.232	21.219	20.517	21.302	20.718	21.299	-0.002	-0.002	-0.002	-0.003
21.130	21.209	21.384	21.122	21.220	21.297	21.216	21.215	20.492	21.298	20.713	21.315	-0.001	-0.001	-0.002	-0.001
21.130	21.217	21.376	21.130	21.212	21.289	21.240	21.231	20.467	21.294	20.713	21.299	-0.003	-0.001	-0.001	0.001
21.122	21.225	21.376	21.130	21.224	21.297	21.236	21.223	20.472	21.298	20.722	21.311	0.001	-0.003	-0.003	8.453E-5
21.118	21.225	21.376	21.134	21.207	21.317	21.216	21.219	20.497	21.298	20.709	21.311	-0.001	-0.002	-0.002	-0.003
21.126	21.217	21.380	21.130	21.228	21.293	21.247	21.207	20.517	21.298	20.722	21.307	-0.003	-0.003	0.001	-0.003
21.118	21.213	21.376	21.134	21.216	21.281	21.244	21.227	20.487	21.298	20.731	21.307	-0.001	-0.003	-0.001	8.453E-5
21.134	21.234	21.372	21.130	21.212	21.305	21.295	21.219	20.477	21.294	20.718	21.303	-0.001	-0.001	-0.001	0.001
21.126	21.234	21.380	21.134	21.212	21.297	21.224	21.227	20.487	21.298	20.718	21.295	-0.001	-0.003	8.453E-5	0.000
21.122	21.225	21.368	21.130	21.212	21.317	21.224	21.223	20.477	21.290	20.726	21.299	-0.001	-0.003	-0.003	-0.002
21.122	21.213	21.364	21.122	21.212	21.301	21.271	21.227	20.512	21.290	20.722	21.303	-0.001	-0.003	-0.001	0.000
21.134	21.242	21.376	21.126	21.220	21.285	21.259	21.223	20.492	21.286	20.722	21.287	-0.002	-0.003	0.000	-0.002
21.134	21.217	21.376	21.130	21.203	21.289	21.271	21.227	20.477	21.286	20.713	21.291	-0.002	-0.003	-0.001	-0.003
21.122	21.234	21.376	21.138	21.216	21.293	21.267	21.223	20.492	21.286	20.718	21.287	0.001	-0.001	-0.002	-0.001
21.126	21.217	21.376	21.134	21.220	21.285	21.255	21.235	20.512	21.286	20.731	21.283	-0.001	-0.003	0.000	0.001
21.126	21.225	21.364	21.134	21.207	21.285	21.275	21.223	20.512	21.282	20.718	21.287	-0.000	-0.001	-0.001	-0.003
21.126	21.217	21.368	21.134	21.220	21.297	21.263	21.231	20.482	21.278	20.731	21.283	-0.002	-0.003	-0.001	-0.001
21.122	21.213	21.376	21.134	21.220	21.277	21.240	21.199	20.487	21.274	20.709	21.279	-0.001	-0.002	-0.002	-0.003
21.122	21.238	21.372	21.134	21.220	21.297	21.244	21.219	20.477	21.278	20.726	21.283	-0.001	-0.003	-0.000	8.453E-5
21.118	21.221	21.380	21.134	21.224	21.285	21.279	21.207	20.502	21.270	20.726	21.279	0.001	-0.001	-0.001	0.001
21.130	21.221	21.380	21.130	21.212	21.293	21.279	21.231	20.492	21.266	20.718	21.271	0.000	-0.002	-0.001	-0.002
21.130	21.221	21.368	21.126	21.220	21.289	21.255	21.219	20.512	21.270	20.700	21.279	-0.001	-0.003	-0.003	0.002
21.130	21.217	21.364	21.130	21.216	21.281	21.291	21.223	20.497	21.262	20.726	21.279	-0.003	-0.002	-0.001	-0.001
21.134	21.246	21.376	21.134	21.216	21.281	21.267	21.219	20.507	21.270	20.700	21.275	0.002	-0.004	8.453E-5	-0.003
21.130	21.209	21.376	21.130	21.216	21.301	21.236	21.211	20.492	21.250	20.726	21.275	-0.001	-0.003	-0.003	-0.003
21.122	21.238	21.372	21.134	21.224	21.293	21.247	21.215	20.507	21.262	20.731	21.279	-0.001	-0.003	-0.001	-0.003
21.134	21.229	21.384	21.126	21.220	21.313	21.251	21.223	20.502	21.262	20.709	21.262	0.001	-0.001	-0.001	0.006
21.122	21.217	21.364	21.138	21.216	21.297	21.247	21.219	20.492	21.258	20.713	21.258	-0.001	-0.003	-0.001	-0.001
21.134	21.221	21.368	21.138	21.224	21.293	21.271	21.231	20.492	21.262	20.726	21.271	-0.001	-0.003	-0.002	-0.001
21.122	21.242	21.380	21.130	21.207	21.305	21.259	21.227	20.472	21.262	20.722	21.262	-0.002	-0.002	0.001	-0.003
21.122	21.234	21.384	21.126	21.228	21.273	21.275	21.227	20.492	21.258	20.718	21.258	-0.003	-0.003	-0.001	0.001
21.126	21.238	21.368	21.134	21.220	21.289	21.287	21.223	20.502	21.241	20.731	21.262	8.453E-5	-0.002	-0.001	-0.000
21.122	21.225	21.372	21.130	21.216	21.297	21.267	21.223	20.502	21.250	20.718	21.258	-0.001	-0.002	-0.001	0.002
21.126	21.221	21.352	21.134	21.212	21.305	21.291	21.231	20.497	21.245	20.718	21.266	-0.000	-0.002	-0.002	-0.002
21.134	21.217	21.368	21.130	21.207	21.317	21.263	21.227	20.512	21.250	20.726	21.258	-0.001	-0.004	0.001	-0.002
21.130	21.217	21.368	21.130	21.220	21.285	21.275	21.223	20.497	21.254	20.713	21.262	-0.003	-0.003	-0.000	-0.003
21.130	21.221	21.380	21.138	21.216	21.297	21.283	21.231	20.502	21.241	20.709	21.266	-0.001	-0.004	-0.000	-0.001
21.126	21.225	21.368	21.134	21.220	21.293	21.295	21.227	20.502	21.241	20.718	21.254	-0.000	-0.003	-0.001	-0.001
21.138	21.217	21.372	21.130	21.220	21.281	21.275	21.211	20.517	21.237	20.718	21.254	0.000	-0.001	-0.001	-0.001
21.126	21.221	21.356	21.130	21.216	21.309	21.259	21.219	20.512	21.237	20.718	21.266	0.000	-0.003	-0.001	0.001
21.122	21.229	21.376	21.130	21.216	21.309	21.255	21.223	20.512	21.245	20.718	21.254	0.001	-0.002	0.002	0.000
21.134	21.234	21.380	21.138	21.212	21.301	21.263	21.223	20.502	21.250	20.731	21.254	-0.002	-0.002	-0.002	0.001
21.130	21.217	21.368	21.130	21.212	21.309	21.275	21.223	20.492	21.229	20.709	21.254	-0.001	-0.003	-0.002	-0.000
21.130	21.221	21.380	21.130	21.232	21.273	21.263	21.223	20.502	21.241	20.726	21.254	8.453E-5	-0.003	-0.000	-0.002
21.130	21.225	21.376	21.146	21.220	21.317	21.259	21.219	20.497	21.241	20.718	21.250	-0.003	-0.002	0.001	-0.002
21.126	21.242	21.364	21.130	21.220	21.297	21.279	21.223	20.517	21.233	20.722	21.254	-0.001	-0.002	-0.002	0.001
21.130	21.213	21.376	21.126	21.220	21.309	21.263	21.223	20.507	21.237	20.718	21.246	-0.002	-0.002	-0.002	-0.002
21.122	21.221	21.384	21.130	21.216	21.273	21.279	21.227	20.497	21.233	20.718	21.246	0.000	-0.004	8.453E-5	-0.002
21.130	21.221	21.380	21.134	21.220	21.293	21.287	21.227	20.497	21.237	20.726	21.258	8.453E-5	-0.003	-0.001	0.001
21.122	21.221	21.372	21.134	21.224	21.293	21.255	21.219	20.502	21.237	20.722	21.254	-0.004	-0.003	8.453E-5	-0.001
21.122	21.229	21.376	21.134	21.220	21.293	21.299	21.235	20.497	21.233	20.722	21.254	-0.001	-0.002	-0.001	0.001
21.134	21.213	21.364	21.138	21.224	21.281	21.263	21.211	20.517	21.233	20.722	21.250	0.002	-0.001	-0.003	-0.001
21.130	21.229	21.364	21.126	21.212	21.301	21.263	21.223	20.497	21.233	20.722	21.246	-0.001	-0.002	8.453E-5	-0.000
21.130	21.217	21.376	21.130	21.224	21.285	21.279	21.227	20.502	21.237	20.726	21.246	-0.003	-0.002	-0.001	-0.000
21.126	21.221	21.360	21.130	21.216	21.309	21.247	21.227	20.502	21.229	20.709	21.258	0.001	-0.004	-0.002	-0.001
21.122	21.229	21.380	21.134	21.216	21.301	21.271	21.227	20.507	21.233	20.722	21.254	-0.003	-0.003	-0.001	-0.001
21.122	21.217	21.384	21.130	21.224	21.297	21.271	21.223	20.502	21.229	20.731	21.246	8.453E-5	-0.002	-0.001	-0.000
21.114	21.217	21.364	21.130	21.216	21.313	21.247	21.231	20.527	21.233	20.709	21.250	8.453E-5	-0.003	-0.001	-0.002
21.122	21.229	21.380	21.130	21.216	21.297	21.267	21.227	20.507	21.225	20.722	21.246	-0.001	-0.003	-0.001	-0.001
21.118	21.234	21.380	21.134	21.216	21.285	21.259	21.231	20.477	21.237	20.713	21.242	-0.002	-0.003	8.453E-5	-0.004
21.126	21.234	21.372	21.130	21.212	21.281	21.259	21.223	20.507	21.225	20.722	21.242	-0.000	-0.004	-0.001	-0.004
21.134	21.225	21.376	21.138	21.224	21.301	21.263	21.231	20.507	21.237	20.713	21.250	-0.001	-0.002	0.001	0.001
21.126	21.213	21.388	21.130	21.212	21.297	21.255	21.235	20.502	21.229	20.713	21.238	-0.000	-0.003	-0.001	-0.001
21.118	21.213	21.364	21.134	21.220	21.301	21.291	21.235	20.502	21.229	20.718	21.250	8.453E-5	-0.003	-0.002	-0.003
21.118	21.221	21.376	21.130	21.216	21.305	21.279	21.227	20.477	21.225	20.718	21.242	-0.002	-0.004	-0.001	-0.004
21.130	21.234	21.376	21.130	21.212	21.301	21.279	21.235	20.512	21.225	20.718	21.250	-0.000	-0.003	-0.001	-0.006
21.122	21.221	21.372	21.130	21.224	21.285	21.275	21.223	20.512	21.229	20.722	21.238	-0.001	-0.003	-0.006	-0.001
21.126	21.225	21.380	21.126	21.220	21.301	21.255	21.215	20.502	21.225	20.705	21.238	-0.002	-0.002	-0.001	0.001
21.122	21.213	21.376	21.134	21.220	21.289	21.283	21.223	20.507	21.229	20.726	21.246	-0.001	-0.003	0.000	-0.002
21.130	21.225	21.356	21.130	21.212	21.281	21.271	21.231	20.517	21.221	20.722	21.246	-0.001	-0.003	-0.002	-0.003
21.118	21.221	21.376	21.134	21.207	21.301	21.275	21.219	20.487	21.233	20.705	21.246	-0.001	-0.003	-0.000	0.000
21.126	21.229	21.376	21.122	21.207	21.297	21.279	21.223	20.497	21.225	20.718	21.238	0.000	-0.004	-0.001	-0.003
21.114	21.209	21.384	21.138	21.203	21.297	21.271	21.227	20.507	21.225	20.718	21.226	-0.001	-0.003	-0.001	-0.001
21.126	21.209	21.380	21.130	21.212	21.297	21.263	21.215	20.502	21.225	20.739	21.234	-0.000	-0.002	-0.001	-0.002
21.114	21.217	21.376	21.130	21.212	21.297	21.275	21.219	20.512	21.225	20.731	21.238	-0.001	-0.000	-0.001	-0.003
21.110	21.217	21.364	21.126	21.220	21.297	21.255	21.227	20.502	21.221	20.713	21.238	-0.000	-0.002	-0.003	-0.001
21.130	21.229	21.372	21.130	21.216	21.281	21.267	21.207	20.507	21.225	20.709	21.242	-0.000	-0.003	-0.002	-0.001
21.114	21.217	21.376	21.122	21.195	21.281	21.259	21.268	20.507	21.225	20.718	21.234	-0.000	-0.004	-0.000	-0.002
21.118	21.225	21.376	21.130	21.212	21.297	21.255	21.255	20.512	21.221	20.713	21.242	-0.001	-0.002	-0.000	-0.003
21.122	21.225	21.372	21.130	21.220	21.317	21.247	21.203	20.507	21.221	20.726	21.238	8.453E-5	-0.002	-0.001	8.453E-5
21.110	21.209	21.372	21.130	21.207	21.297	21.267	21.239	20.507	21.225	20.709	21.242	-0.000	-0.002	-0.003	0.001
21.122	21.225	21.360	21.130	21.203	21.293	21.267	21.223	20.507	21.221	20.722	21.242	-0.001	-0.001	-0.002	0.001
21.122	21.217	21.376	21.126	21.203	21.313	21.255	21.211	20.517	21.225	20.722	21.234	-0.000	-0.003	0.002	-0.002
21.122	21.221	21.372	21.130	21.207	21.301	21.271	21.215	20.507	21.225	20.722	21.234	-0.003	-0.003	-0.001	-0.002
21.122	21.225	21.372	21.130	21.207	21.293	21.263	21.227	20.507	21.217	20.718	21.238	-0.000	-0.003	-0.001	-0.001
21.114	21.229	21.372	21.105	21.203	21.301	21.251	21.227	20.512	21.217	20.722	21.242	0.000	-0.002	-0.002	0.001
21.126	21.209	21.372	21.130	21.212	21.285	21.263	21.211	20.517	21.225	20.718	21.242	0.001	-0.001	-0.002	-0.003
21.130	21.201	21.360	21.126	21.199	21.281	21.263	21.215	20.517	21.217	20.722	21.238	0.001	-0.002	-0.003	8.453E-5
21.118	21.217	21.372	21.130	21.207	21.317	21.232	21.227	20.517	21.229	20.722	21.246	-0.002	-0.003	0.000	-0.004
21.130	21.213	21.364	21.118	21.216	21.273	21.259	21.231	20.507	21.217	20.726	21.234	-0.003	-0.003	-0.001	-0.002
21.122	21.225	21.364	21.130	21.207	21.289	21.255	21.227	20.507	21.221	20.718	21.242	-0.001	-0.003	0.000	-0.000
21.130	21.217	21.376	21.130	21.216	21.301	21.279	21.227	20.517	21.221	20.718	21.242	-0.001	-0.002	-0.001	8.453E-5
21.122	21.221	21.364	21.130	21.199	21.293	21.275	21.235	20.507	21.225	20.731	21.238	-0.001	-0.001	-0.002	8.453E-5
21.114	21.201	21.356	21.122	21.212	21.313	21.240	21.223	20.487	21.221	20.718	21.246	-0.002	-0.001	8.453E-5	-0.005
21.122	21.225	21.372	21.130	21.195	21.317	21.263	21.231	20.507	21.225	20.718	21.242	8.453E-5	-0.003	-0.003	-0.001
21.122	21.229	21.380	21.130	21.207	21.285	21.267	21.231	20.512	21.229	20.722	21.242	0.001	-0.003	8.453E-5	-0.003
21.122	21.217	21.368	21.122	21.212	21.293	21.299	21.223	20.507	21.225	20.722	21.246	0.000	-0.003	-0.000	-0.003
21.126	21.213	21.376	21.126	21.199	21.285	21.263	21.227	20.517	21.217	20.718	21.238	-0.001	-0.003	-0.001	-0.001
21.130	21.221	21.376	21.126	21.199	21.293	21.287	21.231	20.507	21.221	20.722	21.242	-0.001	-0.001	-0.001	-0.001
21.126	21.221	21.356	21.134	21.216	21.297	21.287	21.223	20.502	21.225	20.722	21.250	-0.001	-0.002	8.453E-5	-0.002
21.118	21.225	21.372	21.130	21.224	21.277	21.267	21.227	20.512	21.225	20.709	21.246	-0.002	-0.003	-0.001	-0.003
21.126	21.221	21.380	21.134	21.212	21.293	21.275	21.223	20.512	21.221	20.722	21.250	8.453E-5	-0.003	-0.001	0.001
21.126	21.225	21.372	21.130	21.212	21.289	21.283	21.231	20.502	21.217	20.731	21.250	0.000	-0.004	8.453E-5	0.001
21.126	21.209	21.376	21.130	21.224	21.293	21.291	21.231	20.497	21.221	20.726	21.242	8.453E-5	-0.002	-0.001	-0.001
21.122	21.225	21.376	21.130	21.207	21.293	21.307	21.235	20.472	21.225	20.731	21.238	0.001	-0.002	-0.003	0.001
21.122	21.221	21.372	21.126	21.216	21.293	21.283	21.227	20.512	21.225	20.726	21.246	-0.002	-0.002	-0.001	-0.000
21.122	21.242	21.380	21.126	21.212	21.301	21.275	21.203	20.512	21.225	20.722	21.246	-0.003	-0.002	0.000	-0.003
21.130	21.221	21.376	21.130	21.220	21.305	21.255	21.227	20.497	21.229	20.726	21.246	-0.001	-0.002	-0.001	-0.001
21.134	21.217	21.376	21.138	21.220	21.293	21.267	21.215	20.512	21.217	20.726	21.242	8.453E-5	-0.002	-0.001	-0.003
21.118	21.238	21.372	21.134	21.224	21.277	21.275	21.219	20.517	21.217	20.709	21.242	-0.003	-0.002	-0.002	-0.000
21.138	21.217	21.372	21.130	21.207	21.301	21.271	21.227	20.512	21.225	20.709	21.250	0.000	-0.002	-0.002	-0.000
21.130	21.217	21.380	21.130	21.220	21.293	21.275	21.227	20.512	21.221	20.744	21.250	8.453E-5	-0.003	0.000	-0.001
21.126	21.225	21.384	21.126	21.220	21.293	21.267	21.227	20.517	21.229	20.722	21.246	-0.001	-0.003	-0.000	-0.002
21.138	21.217	21.380	21.134	21.220	21.285	21.271	21.219	20.512	21.221	20.726	21.246	0.001	-0.003	-0.001	-0.003
21.122	21.221	21.376	21.134	21.228	21.273	21.287	21.231	20.512	21.217	20.722	21.238	0.000	-0.001	-0.000	-0.002
21.126	21.217	21.376	21.138	21.228	21.289	21.303	21.231	20.512	21.225	20.726	21.262	0.002	-0.002	-0.002	8.453E-5
21.130	21.229	21.376	21.126	21.224	21.309	21.271	21.223	20.512	21.225	20.722	21.242	-0.000	-0.002	-0.002	0.001
21.126	21.229	21.368	21.130	21.216	21.297	21.271	21.231	20.492	21.225	20.722	21.246	-0.001	-0.001	-0.002	0.001
21.126	21.238	21.376	21.130	21.224	21.301	21.271	21.251	20.517	21.229	20.726	21.250	-0.001	-0.003	-0.000	-0.002
21.138	21.229	21.376	21.122	21.212	21.305	21.240	21.215	20.512	21.229	20.726	21.242	0.002	-0.003	-0.002	-0.001
21.130	21.221	21.392	21.134	21.224	21.317	21.279	21.231	20.502	21.225	20.744	21.238	-0.000	-0.002	-0.000	0.000
21.130	21.221	21.368	21.109	21.220	21.297	21.279	21.231	20.512	21.225	20.718	21.242	-0.001	-0.002	-0.001	-0.000
21.130	21.225	21.364	21.138	21.216	21.297	21.275	21.231	20.507	21.225	20.700	21.238	-0.000	-0.002	-0.002	-0.003
21.130	21.221	21.372	21.138	21.216	21.305	21.275	21.231	20.507	21.221	20.688	21.250	-0.001	-0.002	8.453E-5	-0.002
21.122	21.229	21.380	21.134	21.212	21.281	21.275	21.227	20.512	21.225	20.705	21.246	-0.003	-0.001	-0.001	-0.002
21.122	21.229	21.380	21.134	21.228	21.305	21.279	21.231	20.517	21.225	20.700	21.246	-0.001	-0.003	-0.001	-0.001
21.126	21.229	21.380	21.138	21.220	21.293	21.263	21.235	20.507	21.225	20.709	21.250	-0.001	-0.002	-0.000	-0.002
21.130	21.229	21.376	21.138	21.228	21.305	21.275	21.231	20.507	21.225	20.696	21.250	-0.003	-0.002	-0.001	-0.002
21.130	21.229	21.384	21.138	21.224	21.301	21.291	21.235	20.517	21.233	20.692	21.250	-0.000	-0.001	-0.003	-0.001
21.134	21.229	21.384	21.134	21.195	21.301	21.291	21.235	20.517	21.217	20.692	21.250	-0.000	-0.003	-0.000	-0.002
21.126	21.242	21.388	21.130	21.224	21.309	21.263	21.235	20.502	21.229	20.696	21.246	-0.001	-0.003	-0.000	-0.002
21.134	21.234	21.376	21.142	21.228	21.309	21.303	21.235	20.517	21.225	20.688	21.250	-0.003	-0.003	-0.001	-0.001
21.138	21.234	21.392	21.134	21.232	21.285	21.267	21.219	20.512	21.233	20.688	21.250	-0.002	-0.002	0.000	-0.003
21.126	21.213	21.392	21.138	21.240	21.305	21.279	21.235	20.507	21.225	20.692	21.250	-0.002	-0.003	0.001	-0.001
21.126	21.225	21.388	21.138	21.232	21.301	21.275	21.223	20.507	21.221	20.696	21.254	-0.000	-0.002	-0.004	-0.002
21.138	21.225	21.376	21.138	21.228	21.285	21.283	21.235	20.517	21.225	20.683	21.254	-0.001	-0.001	-0.000	0.001
21.134	21.242	21.380	21.134	21.232	21.297	21.295	21.239	20.517	21.233	20.657	21.246	-0.000	-0.002	-0.001	-0.003
21.138	21.234	21.384	21.134	21.232	21.313	21.283	21.247	20.522	21.225	20.675	21.250	-0.000	-0.002	-0.000	0.000
21.138	21.242	21.384	21.130	21.228	21.309	21.271	21.223	20.512	21.233	20.683	21.246	-0.002	-0.002	-0.001	-0.002
21.122	21.242	21.388	21.138	21.232	21.289	21.279	21.231	20.507	21.225	20.679	21.242	-0.001	-0.001	0.000	0.000
21.130	21.234	21.380	21.134	21.236	21.301	21.255	21.239	20.507	21.229	20.679	21.246	-0.000	-0.002	-0.002	-0.003
21.138	21.234	21.376	21.138	21.228	21.309	21.287	21.243	20.512	21.225	20.675	21.246	-0.003	-0.001	-0.002	8.453E-5
21.138	21.246	21.384	21.134	21.224	21.309	21.279	21.239	20.512	21.237	20.670	21.246	-0.004	-0.002	-0.000	-0.002
21.130	21.225	21.388	21.134	21.236	21.313	21.295	21.231	20.522	21.217	20.718	21.254	-0.000	-0.004	0.000	-0.002
21.130	21.221	21.384	21.142	21.232	21.301	21.287	21.227	20.507	21.229	20.679	21.250	0.000	-0.000	-0.002	0.001
21.126	21.242	21.388	21.142	21.224	21.301	21.267	21.231	20.522	21.233	20.670	21.246	0.001	-0.002	-0.001	-0.001
21.138	21.225	21.380	21.130	21.232	21.309	21.283	21.223	20.517	21.225	20.683	21.254	8.453E-5	-0.002	-0.000	-0.004
21.130	21.238	21.384	21.142	21.216	21.285	21.275	21.231	20.522	21.229	20.670	21.250	-0.002	-0.002	8.453E-5	-0.000
21.134	21.221	21.392	21.138	21.224	21.293	21.307	21.235	20.497	21.233	20.675	21.238	-0.002	-0.003	-0.001	-0.002
21.130	21.234	21.384	21.138	21.224	21.309	21.255	21.223	20.532	21.233	20.666	21.242	-0.001	-0.003	-0.002	-0.003
21.130	21.225	21.384	21.138	21.228	21.313	21.275	21.223	20.517	21.229	20.675	21.242	-0.001	-0.003	8.453E-5	-0.001
21.130	21.229	21.388	21.138	21.212	21.301	21.315	21.231	20.502	21.229	20.670	21.250	-0.001	-0.003	0.000	-0.003
21.142	21.234	21.372	21.138	21.220	21.297	21.279	21.227	20.517	21.229	20.670	21.246	-0.001	-0.002	-0.002	0.003
21.130	21.225	21.372	21.142	21.224	21.301	21.283	21.235	20.517	21.225	20.662	21.250	-0.002	-0.002	-0.001	0.000
21.122	21.229	21.388	21.142	21.220	21.309	21.259	21.231	20.507	21.233	20.662	21.238	-0.001	-0.001	0.000	-0.002
21.126	21.234	21.384	21.134	21.224	21.333	21.251	21.219	20.517	21.229	20.666	21.246	-0.001	-0.004	-0.001	-0.003
21.126	21.225	21.384	21.142	21.232	21.317	21.267	21.227	20.517	21.225	20.636	21.242	-0.001	-0.002	-0.000	-0.001
21.126	21.229	21.384	21.142	21.216	21.309	21.271	21.243	20.512	21.233	20.662	21.246	-0.000	-0.002	-0.002	0.001
21.114	21.225	21.380	21.138	21.228	21.301	21.263	21.207	20.507	21.233	20.662	21.246	-0.003	-0.002	8.453E-5	-0.004
21.126	21.213	21.384	21.142	21.216	21.305	21.267	21.223	20.527	21.233	20.666	21.246	-0.002	-0.001	0.001	-0.002
21.130	21.234	21.380	21.130	21.212	21.305	21.287	21.235	20.522	21.233	20.653	21.246	-0.001	-0.002	-0.001	-0.005
21.122	21.221	21.384	21.138	21.216	21.293	21.275	21.227	20.512	21.225	20.657	21.254	-0.001	-0.002	-0.000	-0.002
21.126	21.217	21.376	21.134	21.220	21.313	21.255	21.235	20.507	21.229	20.649	21.246	-0.000	-0.001	-0.001	8.453E-5
21.122	21.221	21.388	21.130	21.224	21.317	21.271	21.235	20.512	21.225	20.657	21.242	-0.000	-0.002	-0.001	-0.001
21.122	21.221	21.376	21.134	21.212	21.305	21.275	21.231	20.522	21.217	20.653	21.246	-0.001	-0.001	-0.003	-0.000
21.130	21.221	21.380	21.134	21.224	21.285	21.271	21.227	20.507	21.229	20.653	21.242	-0.001	-0.002	-0.002	-0.001
21.130	21.238	21.380	21.130	21.220	21.317	21.255	21.223	20.502	21.233	20.653	21.254	-0.004	-0.002	-0.001	-0.001
21.130	21.234	21.376	21.134	21.212	21.293	21.263	21.235	20.512	21.221	20.644	21.250	-0.002	-0.003	-0.001	0.001
21.126	21.229	21.376	21.134	21.216	21.293	21.279	21.235	20.512	21.225	20.662	21.246	-0.001	-0.002	-0.001	8.453E-5
21.130	21.217	21.384	21.130	21.228	21.289	21.267	21.235	20.517	21.225	20.653	21.242	8.453E-5	-0.001	-0.001	0.001
21.122	21.242	21.364	21.138	21.212	21.297	21.255	21.227	20.512	21.217	20.649	21.246	-0.000	-0.002	-0.001	-0.001
21.118	21.246	21.384	21.134	21.224	21.309	21.263	21.223	20.507	21.233	20.653	21.246	-0.001	-0.003	-0.000	-0.003
21.130	21.217	21.384	21.130	21.220	21.309	21.271	21.227	20.507	21.229	20.653	21.250	-0.002	-0.003	0.002	-0.003
21.126	21.229	21.388	21.134	21.220	21.293	21.263	21.231	20.512	21.221	20.640	21.242	0.000	-0.002	-0.001	0.001
21.126	21.217	21.388	21.130	21.228	21.285	21.283	21.235	20.512	21.229	20.649	21.246	-0.001	-0.000	8.453E-5	8.453E-5
21.122	21.197	21.384	21.130	21.220	21.305	21.291	21.231	20.517	21.225	20.657	21.246	0.000	-0.001	-0.001	0.001
21.126	21.229	21.360	21.134	21.228	21.301	21.283	21.223	20.512	21.221	20.649	21.250	-0.002	-0.003	-0.001	-0.002
21.134	21.229	21.376	21.126	21.220	21.321	21.247	21.227	20.512	21.233	20.653	21.246	-0.003	-0.003	-0.000	-0.004
21.130	21.221	21.388	21.130	21.220	21.301	21.295	21.227	20.512	21.225	20.657	21.254	-0.001	-0.003	8.453E-5	-0.003
21.122	21.234	21.372	21.130	21.260	21.301	21.263	21.231	20.507	21.225	20.653	21.242	-0.002	-0.004	0.001	0.000
21.110	21.221	21.384	21.138	21.228	21.301	21.263	21.231	20.507	21.217	20.636	21.246	-0.001	-0.001	-0.002	0.001
21.138	21.221	21.380	21.126	21.220	21.301	21.271	21.231	20.512	21.241	20.640	21.250	-0.002	-0.001	-0.002	0.001
